split_seed,inner_validation_fold,training_patients,feature,descriptive_name,falls_class,class_label,class_patients,observed_n,missing_n,mean,standard_deviation,median,q1,q3
3,2,582,NP1CNST,Constipation severity,2,recurrent fall,56,56,0,2.142857142857143,1.0859193244531473,2.0,1.0,3.0
3,3,583,Years_since_PD_diagnosis,Years since PD diagnosis,0,no fall,399,399,0,4.999507667183014,4.096403052883304,3.331964407939767,2.2518822724161534,6.498288843258042
3,3,583,Years_since_PD_diagnosis,Years since PD diagnosis,1,rare fall,127,127,0,7.445639110306284,4.811325363041532,7.252566735112937,2.4996577686516086,12.288843258042437
3,3,583,Years_since_PD_diagnosis,Years since PD diagnosis,2,recurrent fall,57,57,0,10.88790422325492,3.491442249126827,12.0,9.66735112936345,13.333333333333334
3,3,583,Age,Age at landmark,0,no fall,399,399,0,65.71929824561404,9.601947222364709,66.0,60.0,72.0
3,3,583,Age,Age at landmark,1,rare fall,127,127,0,70.79527559055119,8.552673936908043,73.0,66.0,76.5
3,3,583,Age,Age at landmark,2,recurrent fall,57,57,0,71.2280701754386,8.80749993686316,73.0,66.0,76.0
3,3,583,MCATOT,MoCA total score,0,no fall,399,399,0,27.401002506265666,2.491109618856531,28.0,26.0,29.0
3,3,583,MCATOT,MoCA total score,1,rare fall,127,127,0,25.346456692913385,4.5292312546424744,27.0,23.5,29.0
3,3,583,MCATOT,MoCA total score,2,recurrent fall,57,57,0,25.17543859649123,4.586948904296468,26.0,23.0,29.0
3,3,583,FRZGT12M,Freezing of gait severity,0,no fall,399,377,22,0.3740053050397878,0.7960428259979762,0.0,0.0,0.0
3,3,583,FRZGT12M,Freezing of gait severity,1,rare fall,127,115,12,0.7304347826086957,0.9940325379477554,0.0,0.0,1.0
3,3,583,FRZGT12M,Freezing of gait severity,2,recurrent fall,57,56,1,1.9642857142857142,1.4642936331746594,2.0,0.0,3.0
3,3,583,SCAU14,Lightheaded after standing,0,no fall,399,399,0,0.6691729323308271,0.7640325887371778,1.0,0.0,1.0
3,3,583,SCAU14,Lightheaded after standing,1,rare fall,127,127,0,0.7874015748031497,0.8128913832424861,1.0,0.0,1.0
3,3,583,SCAU14,Lightheaded after standing,2,recurrent fall,57,57,0,1.3859649122807018,0.9014747038070512,1.0,1.0,2.0
3,3,583,SCAU16,Fainting,0,no fall,399,399,0,0.08521303258145363,0.2969812816302912,0.0,0.0,0.0
3,3,583,SCAU16,Fainting,1,rare fall,127,127,0,0.14173228346456693,0.3721326237563595,0.0,0.0,0.0
3,3,583,SCAU16,Fainting,2,recurrent fall,57,57,0,0.22807017543859648,0.5351082620650945,0.0,0.0,0.0
3,3,583,GDS_TOTAL,GDS-15 depression total,0,no fall,399,399,0,2.426065162907268,2.509063431297781,2.0,1.0,3.0
3,3,583,GDS_TOTAL,GDS-15 depression total,1,rare fall,127,127,0,3.5196850393700787,3.1291014829322306,3.0,1.0,5.0
3,3,583,GDS_TOTAL,GDS-15 depression total,2,recurrent fall,57,57,0,4.947368421052632,4.197878089121672,3.0,1.0,7.0
3,3,583,NQ_GAUSSIAN_REVISION,Neuro-QoL Gaussian mobility score (8 items),0,no fall,399,377,22,1.7708409052483738,1.1677716015434554,1.2569656818394228,0.9132940800774956,2.2879804871252047
3,3,583,NQ_GAUSSIAN_REVISION,Neuro-QoL Gaussian mobility score (8 items),1,rare fall,127,115,12,2.7431972130816313,1.5240571446987057,2.403330879323692,1.6006372836013505,3.662666894172914
3,3,583,NQ_GAUSSIAN_REVISION,Neuro-QoL Gaussian mobility score (8 items),2,recurrent fall,57,56,1,3.5209859559815646,1.7555732881354045,3.320185079827754,2.2879804871252047,4.69606127429223
3,3,583,NP1RTOT,MDS-UPDRS Part I rater total,0,no fall,399,399,0,3.2506265664160403,2.7339928571800542,3.0,1.0,5.0
3,3,583,NP1RTOT,MDS-UPDRS Part I rater total,1,rare fall,127,127,0,4.968503937007874,3.2876319645769647,4.0,2.0,6.0
3,3,583,NP1RTOT,MDS-UPDRS Part I rater total,2,recurrent fall,57,57,0,6.684210526315789,3.475207572098814,7.0,4.0,9.0
3,3,583,BMI,Body mass index,0,no fall,399,399,0,26.540167502680877,4.180625577375999,26.09327520147972,23.888440980620494,28.80443213296399
3,3,583,BMI,Body mass index,1,rare fall,127,127,0,26.75754023258647,5.377826163099534,25.95155709342561,23.506567025473977,29.252611633496375
3,3,583,BMI,Body mass index,2,recurrent fall,57,57,0,26.44905066922748,4.804770132769775,26.308856185780424,23.209876543209877,28.99459524022813
3,3,583,NP1SLPD,Daytime sleepiness,0,no fall,399,399,0,1.4736842105263157,0.8732105668143826,2.0,1.0,2.0
3,3,583,NP1SLPD,Daytime sleepiness,1,rare fall,127,127,0,1.7716535433070866,0.9188413716832253,2.0,1.0,2.0
3,3,583,NP1SLPD,Daytime sleepiness,2,recurrent fall,57,57,0,2.280701754385965,0.8184127923895537,2.0,2.0,3.0
3,3,583,NP1URIN,Urinary problems,0,no fall,399,399,0,1.3784461152882206,1.024639459315633,1.0,1.0,2.0
3,3,583,NP1URIN,Urinary problems,1,rare fall,127,127,0,2.015748031496063,1.1545922936601603,2.0,1.0,3.0
3,3,583,NP1URIN,Urinary problems,2,recurrent fall,57,57,0,2.6666666666666665,1.1233453440081378,3.0,2.0,4.0
3,3,583,NP3GAIT_COMBINED_MAX,"Part III gait, combined states",0,no fall,399,399,0,1.1854636591478698,0.6692748817897004,1.0,1.0,2.0
3,3,583,NP3GAIT_COMBINED_MAX,"Part III gait, combined states",1,rare fall,127,127,0,1.68503937007874,0.8135829769251918,2.0,1.0,2.0
3,3,583,NP3GAIT_COMBINED_MAX,"Part III gait, combined states",2,recurrent fall,57,57,0,2.3333333333333335,0.9511897312113421,2.0,2.0,3.0
3,3,583,NP3PSTBL_COMBINED_MAX,"Part III postural stability, combined states",0,no fall,399,399,0,0.48120300751879697,0.8291319892932152,0.0,0.0,1.0
3,3,583,NP3PSTBL_COMBINED_MAX,"Part III postural stability, combined states",1,rare fall,127,127,0,1.062992125984252,1.251970076066547,1.0,0.0,2.0
3,3,583,NP3PSTBL_COMBINED_MAX,"Part III postural stability, combined states",2,recurrent fall,57,57,0,1.7894736842105263,1.2780683262707597,2.0,1.0,3.0
3,3,583,NHY_COMBINED_MAX,"Hoehn–Yahr stage, combined states",0,no fall,399,399,0,1.9974937343358397,0.5421840573977813,2.0,2.0,2.0
3,3,583,NHY_COMBINED_MAX,"Hoehn–Yahr stage, combined states",1,rare fall,127,127,0,2.322834645669291,0.711380167197691,2.0,2.0,3.0
3,3,583,NHY_COMBINED_MAX,"Hoehn–Yahr stage, combined states",2,recurrent fall,57,57,0,2.912280701754386,0.9870718195462559,3.0,2.0,3.0
3,3,583,NP3TOT_COMBINED_MAX,"MDS-UPDRS Part III motor total, combined states",0,no fall,399,399,0,32.29573934837093,13.581607312027588,31.0,23.0,40.0
3,3,583,NP3TOT_COMBINED_MAX,"MDS-UPDRS Part III motor total, combined states",1,rare fall,127,127,0,41.118110236220474,14.778584985655009,41.0,30.0,50.0
3,3,583,NP3TOT_COMBINED_MAX,"MDS-UPDRS Part III motor total, combined states",2,recurrent fall,57,57,0,47.03508771929825,14.474071537310016,45.0,35.0,58.0
3,3,583,NP4TOT,MDS-UPDRS Part IV complications total,0,no fall,399,304,95,3.5164473684210527,3.85971739383301,3.0,0.0,6.0
3,3,583,NP4TOT,MDS-UPDRS Part IV complications total,1,rare fall,127,113,14,5.176991150442478,4.6545486364254,5.0,0.0,8.0
3,3,583,NP4TOT,MDS-UPDRS Part IV complications total,2,recurrent fall,57,57,0,8.140350877192983,4.356598429358244,8.0,6.0,10.0
3,3,583,NP1CNST,Constipation severity,0,no fall,399,399,0,1.0827067669172932,1.066001165172944,1.0,0.0,2.0
3,3,583,NP1CNST,Constipation severity,1,rare fall,127,127,0,1.874015748031496,0.9999375058587656,2.0,1.0,3.0
3,3,583,NP1CNST,Constipation severity,2,recurrent fall,57,57,0,2.0350877192982457,1.117473430184324,2.0,1.0,3.0
3,4,583,Years_since_PD_diagnosis,Years since PD diagnosis,0,no fall,399,399,0,5.107951260766563,4.1815824090657685,3.331964407939767,2.2532511978097194,6.706365503080082
3,4,583,Years_since_PD_diagnosis,Years since PD diagnosis,1,rare fall,127,127,0,7.479592771642765,4.918405329284246,6.499657768651608,2.5023956194387407,12.334017796030118
3,4,583,Years_since_PD_diagnosis,Years since PD diagnosis,2,recurrent fall,57,57,0,10.256469373296348,3.8857043189860905,11.498973305954824,8.583162217659138,13.17180013689254
3,4,583,Age,Age at landmark,0,no fall,399,399,0,65.41604010025063,9.579990839285802,66.0,60.0,72.0
3,4,583,Age,Age at landmark,1,rare fall,127,127,0,70.92125984251969,8.462434543333256,72.0,66.0,77.0
3,4,583,Age,Age at landmark,2,recurrent fall,57,57,0,68.82456140350877,9.71214778184212,71.0,62.0,75.0
3,4,583,MCATOT,MoCA total score,0,no fall,399,399,0,27.25563909774436,2.515242384211083,28.0,26.0,29.0
3,4,583,MCATOT,MoCA total score,1,rare fall,127,127,0,25.661417322834644,4.123529988075106,27.0,24.0,29.0
3,4,583,MCATOT,MoCA total score,2,recurrent fall,57,57,0,24.912280701754387,4.6876764795517145,26.0,22.0,29.0
3,4,583,FRZGT12M,Freezing of gait severity,0,no fall,399,378,21,0.3783068783068783,0.7826061955415653,0.0,0.0,0.0
3,4,583,FRZGT12M,Freezing of gait severity,1,rare fall,127,115,12,0.7304347826086957,1.0028183016618606,0.0,0.0,1.0
3,4,583,FRZGT12M,Freezing of gait severity,2,recurrent fall,57,56,1,1.9642857142857142,1.4518237523171356,2.0,0.0,3.0
3,4,583,SCAU14,Lightheaded after standing,0,no fall,399,399,0,0.6416040100250626,0.7396681542937624,1.0,0.0,1.0
3,4,583,SCAU14,Lightheaded after standing,1,rare fall,127,127,0,0.7637795275590551,0.7812961647402796,1.0,0.0,1.0
3,4,583,SCAU14,Lightheaded after standing,2,recurrent fall,57,57,0,1.5087719298245614,0.9087433831070534,1.0,1.0,2.0
3,4,583,SCAU16,Fainting,0,no fall,399,399,0,0.08771929824561403,0.3004595498716163,0.0,0.0,0.0
3,4,583,SCAU16,Fainting,1,rare fall,127,127,0,0.13385826771653545,0.3418484934162263,0.0,0.0,0.0
3,4,583,SCAU16,Fainting,2,recurrent fall,57,57,0,0.3333333333333333,0.5773502691896256,0.0,0.0,1.0
3,4,583,GDS_TOTAL,GDS-15 depression total,0,no fall,399,399,0,2.43859649122807,2.589234386576632,2.0,1.0,3.0
3,4,583,GDS_TOTAL,GDS-15 depression total,1,rare fall,127,127,0,3.3858267716535435,3.1168951892143295,3.0,1.0,5.0
3,4,583,GDS_TOTAL,GDS-15 depression total,2,recurrent fall,57,57,0,5.0701754385964914,4.126827080746897,4.0,1.0,9.0
3,4,583,NQ_GAUSSIAN_REVISION,Neuro-QoL Gaussian mobility score (8 items),0,no fall,399,378,21,1.8065157883302967,1.2792657641957934,1.2569656818394228,0.9132940800774956,2.2879804871252047
3,4,583,NQ_GAUSSIAN_REVISION,Neuro-QoL Gaussian mobility score (8 items),1,rare fall,127,115,12,2.710303585305851,1.5534402977964268,2.403330879323692,1.2569656818394228,3.6638566815896816
3,4,583,NQ_GAUSSIAN_REVISION,Neuro-QoL Gaussian mobility score (8 items),2,recurrent fall,57,55,2,3.6914025422260144,1.7891484204423906,3.434345684609474,2.2879804871252047,5.039732876054158
3,4,583,NP1RTOT,MDS-UPDRS Part I rater total,0,no fall,399,399,0,3.2330827067669174,2.6868951034907353,2.0,1.0,5.0
3,4,583,NP1RTOT,MDS-UPDRS Part I rater total,1,rare fall,127,127,0,4.858267716535433,3.199018722186834,4.0,2.5,6.5
3,4,583,NP1RTOT,MDS-UPDRS Part I rater total,2,recurrent fall,57,57,0,6.754385964912281,3.597026062072399,7.0,4.0,8.0
3,4,583,BMI,Body mass index,0,no fall,399,399,0,26.77710037818039,4.267863760378874,26.448979591836736,23.839546037605057,29.143601873838207
3,4,583,BMI,Body mass index,1,rare fall,127,127,0,26.561582740889687,5.529406954197537,25.762980578676174,22.998321413310528,29.143494897959183
3,4,583,BMI,Body mass index,2,recurrent fall,57,57,0,26.23242865540113,4.618750175000758,25.46938775510204,22.920912827023955,28.99459524022813
3,4,583,NP1SLPD,Daytime sleepiness,0,no fall,399,399,0,1.4912280701754386,0.9018675462443925,2.0,1.0,2.0
3,4,583,NP1SLPD,Daytime sleepiness,1,rare fall,127,127,0,1.7874015748031495,0.9312043853521571,2.0,1.0,2.0
3,4,583,NP1SLPD,Daytime sleepiness,2,recurrent fall,57,57,0,2.175438596491228,0.8264123628574959,2.0,2.0,3.0
3,4,583,NP1URIN,Urinary problems,0,no fall,399,399,0,1.3659147869674186,1.000723910216642,1.0,1.0,2.0
3,4,583,NP1URIN,Urinary problems,1,rare fall,127,127,0,1.858267716535433,1.1249296940911102,2.0,1.0,3.0
3,4,583,NP1URIN,Urinary problems,2,recurrent fall,57,57,0,2.6491228070175437,1.0435384185920968,3.0,2.0,3.0
3,4,583,NP3GAIT_COMBINED_MAX,"Part III gait, combined states",0,no fall,399,399,0,1.2155388471177946,0.6972012592135197,1.0,1.0,2.0
3,4,583,NP3GAIT_COMBINED_MAX,"Part III gait, combined states",1,rare fall,127,127,0,1.669291338582677,0.8266889216497052,2.0,1.0,2.0
3,4,583,NP3GAIT_COMBINED_MAX,"Part III gait, combined states",2,recurrent fall,57,57,0,2.3508771929824563,0.9541493606905922,2.0,2.0,3.0
3,4,583,NP3PSTBL_COMBINED_MAX,"Part III postural stability, combined states",0,no fall,399,399,0,0.48872180451127817,0.8735350236185109,0.0,0.0,1.0
3,4,583,NP3PSTBL_COMBINED_MAX,"Part III postural stability, combined states",1,rare fall,127,127,0,1.0236220472440944,1.2628046822615957,1.0,0.0,2.0
3,4,583,NP3PSTBL_COMBINED_MAX,"Part III postural stability, combined states",2,recurrent fall,57,57,0,1.6842105263157894,1.2415125385829366,2.0,1.0,3.0
3,4,583,NHY_COMBINED_MAX,"Hoehn–Yahr stage, combined states",0,no fall,399,399,0,2.012531328320802,0.5691776298022672,2.0,2.0,2.0
3,4,583,NHY_COMBINED_MAX,"Hoehn–Yahr stage, combined states",1,rare fall,127,127,0,2.3622047244094486,0.6977206806677517,2.0,2.0,3.0
3,4,583,NHY_COMBINED_MAX,"Hoehn–Yahr stage, combined states",2,recurrent fall,57,57,0,2.9649122807017543,0.981342234622374,3.0,2.0,3.0
3,4,583,NP3TOT_COMBINED_MAX,"MDS-UPDRS Part III motor total, combined states",0,no fall,399,399,0,32.80952380952381,14.248117552602288,31.0,23.0,41.5
3,4,583,NP3TOT_COMBINED_MAX,"MDS-UPDRS Part III motor total, combined states",1,rare fall,127,127,0,39.826771653543304,14.917814261888564,38.0,30.0,49.0
3,4,583,NP3TOT_COMBINED_MAX,"MDS-UPDRS Part III motor total, combined states",2,recurrent fall,57,57,0,45.68421052631579,14.351652337345346,45.0,34.0,55.0
3,4,583,NP4TOT,MDS-UPDRS Part IV complications total,0,no fall,399,295,104,3.538983050847458,3.8840777781587437,3.0,0.0,6.0
3,4,583,NP4TOT,MDS-UPDRS Part IV complications total,1,rare fall,127,111,16,4.972972972972973,4.448614614705571,4.0,0.0,8.0
3,4,583,NP4TOT,MDS-UPDRS Part IV complications total,2,recurrent fall,57,57,0,8.210526315789474,4.753708485056929,8.0,6.0,11.0
3,4,583,NP1CNST,Constipation severity,0,no fall,399,399,0,1.1102756892230576,1.0456272547926868,1.0,0.0,2.0
3,4,583,NP1CNST,Constipation severity,1,rare fall,127,127,0,1.8661417322834646,0.9949252562211975,2.0,1.0,3.0
3,4,583,NP1CNST,Constipation severity,2,recurrent fall,57,57,0,2.0701754385964914,1.0498239499147164,2.0,1.0,3.0
4,0,582,Years_since_PD_diagnosis,Years since PD diagnosis,0,no fall,398,398,0,4.981925369489473,4.1057784628897265,3.2908966461327855,2.2532511978097194,6.496919917864476
4,0,582,Years_since_PD_diagnosis,Years since PD diagnosis,1,rare fall,127,127,0,7.528895643691357,4.676310847446333,7.3347022587268995,3.3319644079397674,12.161533196440796
4,0,582,Years_since_PD_diagnosis,Years since PD diagnosis,2,recurrent fall,57,57,0,10.216938650527757,3.8723353525262234,10.915811088295689,8.167008898015059,13.169062286105408
4,0,582,Age,Age at landmark,0,no fall,398,398,0,64.96231155778895,9.861309618343467,66.0,60.0,72.0
4,0,582,Age,Age at landmark,1,rare fall,127,127,0,70.14960629921259,8.945229055739299,72.0,64.0,76.0
4,0,582,Age,Age at landmark,2,recurrent fall,57,57,0,69.36842105263158,9.922254170275465,71.0,62.0,76.0
4,0,582,MCATOT,MoCA total score,0,no fall,398,398,0,27.304020100502512,2.5255438438885838,28.0,26.0,29.0
4,0,582,MCATOT,MoCA total score,1,rare fall,127,127,0,25.52755905511811,4.153458630788958,27.0,24.0,29.0
4,0,582,MCATOT,MoCA total score,2,recurrent fall,57,57,0,24.771929824561404,5.46095734627589,26.0,23.0,29.0
4,0,582,FRZGT12M,Freezing of gait severity,0,no fall,398,381,17,0.3779527559055118,0.8201007690804429,0.0,0.0,0.0
4,0,582,FRZGT12M,Freezing of gait severity,1,rare fall,127,114,13,0.7368421052631579,1.0136469824041903,0.0,0.0,1.0
4,0,582,FRZGT12M,Freezing of gait severity,2,recurrent fall,57,52,5,1.8269230769230769,1.3679977331444622,2.0,0.0,3.0
4,0,582,SCAU14,Lightheaded after standing,0,no fall,398,398,0,0.6180904522613065,0.7375323905173696,0.0,0.0,1.0
4,0,582,SCAU14,Lightheaded after standing,1,rare fall,127,127,0,0.7952755905511811,0.7902037378148703,1.0,0.0,1.0
4,0,582,SCAU14,Lightheaded after standing,2,recurrent fall,57,57,0,1.1929824561403508,0.9342414128820558,1.0,1.0,2.0
4,0,582,SCAU16,Fainting,0,no fall,398,398,0,0.06281407035175879,0.26285416669731704,0.0,0.0,0.0
4,0,582,SCAU16,Fainting,1,rare fall,127,127,0,0.1732283464566929,0.4559046159808439,0.0,0.0,0.0
4,0,582,SCAU16,Fainting,2,recurrent fall,57,57,0,0.2807017543859649,0.5591570813322585,0.0,0.0,0.0
4,0,582,GDS_TOTAL,GDS-15 depression total,0,no fall,398,398,0,2.457286432160804,2.624614098704844,2.0,1.0,4.0
4,0,582,GDS_TOTAL,GDS-15 depression total,1,rare fall,127,127,0,3.2755905511811023,3.0097122294393857,3.0,1.0,4.0
4,0,582,GDS_TOTAL,GDS-15 depression total,2,recurrent fall,57,57,0,5.052631578947368,3.997414577982959,4.0,2.0,8.0
4,0,582,NQ_GAUSSIAN_REVISION,Neuro-QoL Gaussian mobility score (8 items),0,no fall,398,381,17,1.7645438645780385,1.2090656867025176,1.2569656818394228,0.9132940800774956,2.0596592775617646
4,0,582,NQ_GAUSSIAN_REVISION,Neuro-QoL Gaussian mobility score (8 items),1,rare fall,127,114,13,2.639549072780967,1.4825470553171296,2.403330879323692,1.3428835822799048,3.5496960768079613
4,0,582,NQ_GAUSSIAN_REVISION,Neuro-QoL Gaussian mobility score (8 items),2,recurrent fall,57,52,5,3.4791230695608513,1.6316883060195873,3.2625098837285105,2.403330879323692,4.609548480143365
4,0,582,NP1RTOT,MDS-UPDRS Part I rater total,0,no fall,398,398,0,3.306532663316583,2.670202690009026,3.0,1.0,5.0
4,0,582,NP1RTOT,MDS-UPDRS Part I rater total,1,rare fall,127,127,0,4.94488188976378,3.2300844910423914,4.0,3.0,7.0
4,0,582,NP1RTOT,MDS-UPDRS Part I rater total,2,recurrent fall,57,57,0,6.754385964912281,3.5268394478949667,7.0,4.0,9.0
4,0,582,BMI,Body mass index,0,no fall,398,398,0,26.589882624019715,4.328583776166762,25.887816181707947,23.769377284537807,29.338484625520767
4,0,582,BMI,Body mass index,1,rare fall,127,127,0,26.21530982760714,4.807859520081355,25.654372397382513,22.85983866619663,28.50305153035487
4,0,582,BMI,Body mass index,2,recurrent fall,57,57,0,25.066973360241388,4.227175183967965,24.69467586371644,22.530864197530864,27.041644131963228
4,0,582,NP1SLPD,Daytime sleepiness,0,no fall,398,398,0,1.434673366834171,0.9003239097193373,2.0,1.0,2.0
4,0,582,NP1SLPD,Daytime sleepiness,1,rare fall,127,127,0,1.8031496062992125,0.8168791762258546,2.0,1.0,2.0
4,0,582,NP1SLPD,Daytime sleepiness,2,recurrent fall,57,57,0,2.192982456140351,0.7180975981027946,2.0,2.0,3.0
4,0,582,NP1URIN,Urinary problems,0,no fall,398,398,0,1.4045226130653266,1.0210281025208081,1.0,1.0,2.0
4,0,582,NP1URIN,Urinary problems,1,rare fall,127,127,0,1.968503937007874,1.1122478874242085,2.0,1.0,3.0
4,0,582,NP1URIN,Urinary problems,2,recurrent fall,57,57,0,2.3684210526315788,1.2193613513897996,2.0,1.0,3.0
4,0,582,NP3GAIT_COMBINED_MAX,"Part III gait, combined states",0,no fall,398,398,0,1.1834170854271358,0.6650894388138414,1.0,1.0,2.0
4,0,582,NP3GAIT_COMBINED_MAX,"Part III gait, combined states",1,rare fall,127,127,0,1.5669291338582678,0.7724476782106694,1.0,1.0,2.0
4,0,582,NP3GAIT_COMBINED_MAX,"Part III gait, combined states",2,recurrent fall,57,57,0,2.192982456140351,0.9149277194563369,2.0,2.0,3.0
4,0,582,NP3PSTBL_COMBINED_MAX,"Part III postural stability, combined states",0,no fall,398,398,0,0.41708542713567837,0.7755128620680255,0.0,0.0,1.0
4,0,582,NP3PSTBL_COMBINED_MAX,"Part III postural stability, combined states",1,rare fall,127,127,0,0.968503937007874,1.1814506006641894,1.0,0.0,2.0
4,0,582,NP3PSTBL_COMBINED_MAX,"Part III postural stability, combined states",2,recurrent fall,57,57,0,1.5087719298245614,1.297288477357179,1.0,0.0,3.0
4,0,582,NHY_COMBINED_MAX,"Hoehn–Yahr stage, combined states",0,no fall,398,398,0,2.007537688442211,0.5428198297719378,2.0,2.0,2.0
4,0,582,NHY_COMBINED_MAX,"Hoehn–Yahr stage, combined states",1,rare fall,127,127,0,2.2913385826771653,0.6913322337833067,2.0,2.0,3.0
4,0,582,NHY_COMBINED_MAX,"Hoehn–Yahr stage, combined states",2,recurrent fall,57,57,0,2.8596491228070176,0.7891812323819285,3.0,2.0,3.0
4,0,582,NP3TOT_COMBINED_MAX,"MDS-UPDRS Part III motor total, combined states",0,no fall,398,398,0,31.92964824120603,13.727468844747417,30.0,22.0,39.0
4,0,582,NP3TOT_COMBINED_MAX,"MDS-UPDRS Part III motor total, combined states",1,rare fall,127,127,0,38.74803149606299,13.87184455979318,37.0,27.0,48.0
4,0,582,NP3TOT_COMBINED_MAX,"MDS-UPDRS Part III motor total, combined states",2,recurrent fall,57,57,0,43.666666666666664,15.256536460216152,43.0,33.0,56.0
4,0,582,NP4TOT,MDS-UPDRS Part IV complications total,0,no fall,398,305,93,3.419672131147541,3.8798916354293604,2.0,0.0,6.0
4,0,582,NP4TOT,MDS-UPDRS Part IV complications total,1,rare fall,127,111,16,5.153153153153153,4.6205041011839985,5.0,0.0,8.0
4,0,582,NP4TOT,MDS-UPDRS Part IV complications total,2,recurrent fall,57,56,1,8.232142857142858,4.3106256513983565,8.0,6.0,11.0
4,0,582,NP1CNST,Constipation severity,0,no fall,398,398,0,1.092964824120603,1.0426186532909678,1.0,0.0,2.0
4,0,582,NP1CNST,Constipation severity,1,rare fall,127,127,0,1.7559055118110236,1.0290736737093997,2.0,1.0,3.0
4,0,582,NP1CNST,Constipation severity,2,recurrent fall,57,57,0,2.0701754385964914,1.083309234356981,2.0,1.0,3.0
4,1,582,Years_since_PD_diagnosis,Years since PD diagnosis,0,no fall,398,398,0,4.8761948001472115,4.0682994240638966,3.330595482546201,2.164271047227926,6.147159479808351
4,1,582,Years_since_PD_diagnosis,Years since PD diagnosis,1,rare fall,127,127,0,7.097630250017516,4.6461090893959955,6.168377823408624,2.6680355920602326,12.12183436002738
4,1,582,Years_since_PD_diagnosis,Years since PD diagnosis,2,recurrent fall,57,57,0,10.35109333909723,3.976052820328255,11.665982203969884,8.501026694045175,13.253935660506505
4,1,582,Age,Age at landmark,0,no fall,398,398,0,64.88693467336684,9.65473377586743,65.5,59.0,72.0
4,1,582,Age,Age at landmark,1,rare fall,127,127,0,70.08661417322834,8.540309297071083,71.0,64.5,76.0
4,1,582,Age,Age at landmark,2,recurrent fall,57,57,0,69.35087719298245,9.519699927875456,71.0,62.0,75.0
4,1,582,MCATOT,MoCA total score,0,no fall,398,398,0,27.236180904522612,2.612602182435106,28.0,26.0,29.0
4,1,582,MCATOT,MoCA total score,1,rare fall,127,127,0,25.598425196850393,4.2337642122671815,27.0,24.0,29.0
4,1,582,MCATOT,MoCA total score,2,recurrent fall,57,57,0,25.36842105263158,4.538059603223168,27.0,23.0,29.0
4,1,582,FRZGT12M,Freezing of gait severity,0,no fall,398,378,20,0.31746031746031744,0.7461746154731852,0.0,0.0,0.0
4,1,582,FRZGT12M,Freezing of gait severity,1,rare fall,127,117,10,0.7094017094017094,1.034406618673563,0.0,0.0,1.0
4,1,582,FRZGT12M,Freezing of gait severity,2,recurrent fall,57,53,4,1.8867924528301887,1.3820327470027975,2.0,0.0,3.0
4,1,582,SCAU14,Lightheaded after standing,0,no fall,398,398,0,0.6130653266331658,0.7651279676007172,0.0,0.0,1.0
4,1,582,SCAU14,Lightheaded after standing,1,rare fall,127,127,0,0.889763779527559,0.8566115088477179,1.0,0.0,1.0
4,1,582,SCAU14,Lightheaded after standing,2,recurrent fall,57,57,0,1.280701754385965,1.0308523859428225,1.0,0.0,2.0
4,1,582,SCAU16,Fainting,0,no fall,398,398,0,0.07537688442211055,0.2915203501083513,0.0,0.0,0.0
4,1,582,SCAU16,Fainting,1,rare fall,127,127,0,0.15748031496062992,0.44410060440360355,0.0,0.0,0.0
4,1,582,SCAU16,Fainting,2,recurrent fall,57,57,0,0.2982456140350877,0.5658404709778997,0.0,0.0,1.0
4,1,582,GDS_TOTAL,GDS-15 depression total,0,no fall,398,398,0,2.314070351758794,2.6212372364877634,1.0,0.25,3.0
4,1,582,GDS_TOTAL,GDS-15 depression total,1,rare fall,127,127,0,3.220472440944882,3.1545215364987564,2.0,1.0,4.0
4,1,582,GDS_TOTAL,GDS-15 depression total,2,recurrent fall,57,57,0,4.912280701754386,4.0851678657342925,4.0,2.0,8.0
4,1,582,NQ_GAUSSIAN_REVISION,Neuro-QoL Gaussian mobility score (8 items),0,no fall,398,378,20,1.735854224457545,1.2556993409810078,1.2569656818394228,0.9132940800774956,1.9443088853632775
4,1,582,NQ_GAUSSIAN_REVISION,Neuro-QoL Gaussian mobility score (8 items),1,rare fall,127,117,10,2.5394762060152662,1.5429553756159031,1.9443088853632775,1.2569656818394228,3.5496960768079613
4,1,582,NQ_GAUSSIAN_REVISION,Neuro-QoL Gaussian mobility score (8 items),2,recurrent fall,57,53,4,3.5063921151135826,1.6816050454306755,3.206024475046034,2.403330879323692,4.69606127429223
4,1,582,NP1RTOT,MDS-UPDRS Part I rater total,0,no fall,398,398,0,3.0603015075376883,2.4579858866949724,2.0,1.0,4.0
4,1,582,NP1RTOT,MDS-UPDRS Part I rater total,1,rare fall,127,127,0,4.9921259842519685,3.2962125042070456,4.0,3.0,7.0
4,1,582,NP1RTOT,MDS-UPDRS Part I rater total,2,recurrent fall,57,57,0,6.5964912280701755,3.609806331977653,7.0,4.0,8.0
4,1,582,BMI,Body mass index,0,no fall,398,398,0,26.328873549643212,4.061729461741403,25.935704942756008,23.51586241421143,28.845814682398956
4,1,582,BMI,Body mass index,1,rare fall,127,127,0,25.66983564157523,4.394251734481919,25.25951557093426,22.810203086839692,28.179771557947284
4,1,582,BMI,Body mass index,2,recurrent fall,57,57,0,25.88430265617492,4.86641547511381,25.56736569951163,22.77318640955005,28.389960208142025
