split_seed,target,configuration_id,pipeline_key,candidate_kind,selector,selector_parameter,branch,branch_kind,model_family,backend,mean_macro_f1,sd_macro_f1,mean_priority_recall,mean_balanced_accuracy,mean_accuracy,mean_selected_columns,mean_selected_groups,mean_fit_seconds,inner_folds,retained_rank
0,direct,ENG_03,engineering__INT_DURATION_X_MOTOR,engineered_representation,none,all,INT_DURATION_X_MOTOR,interaction,catboost,scaled_dense,0.5186547557120337,0.05357629965330265,0.4395161290322581,0.5508084066471163,0.6208597071327351,47.8,27.0,0.20548899159985012,5,1
0,direct,ENG_01,engineering__INT_GAIT_X_POSTURAL_STABILITY,engineered_representation,none,all,INT_GAIT_X_POSTURAL_STABILITY,interaction,catboost,scaled_dense,0.5249125473241396,0.053177454112252984,0.4274193548387097,0.5589531567596084,0.6263486065186584,47.8,27.0,0.21285325019998705,5,2
0,stage_1,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,none,all,PCA_PART_I_PATIENT_3_90,pca,rbf_svc,scaled_dense,0.6774972937647333,0.0313351601913387,0.6391304347826087,0.6890601668862538,0.7073878129428437,46.8,27.0,0.05097707499953682,5,1
0,stage_1,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,none,all,PCA_PART_I_PATIENT_3_95,pca,rbf_svc,scaled_dense,0.6774972937647333,0.0313351601913387,0.6391304347826087,0.6890601668862538,0.7073878129428437,46.8,27.0,0.04920677479967704,5,2
0,stage_2,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,none,all,PCA_PART_I_PATIENT_3_90,pca,lightgbm,scaled_dense,0.6766622967749256,0.03690372834983882,0.8300403225806452,0.6745439708141321,0.7347826086956522,45.0,27.0,0.1517306667999946,5,1
0,stage_2,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,none,all,PCA_PART_I_PATIENT_3_90,pca,random_forest,scaled_dense,0.6639733864569057,0.036454635033405035,0.7987903225806452,0.6670142089093701,0.717391304347826,45.0,27.0,0.2571872251995955,5,2
