split_seed,target,configuration_id,pipeline_key,candidate_kind,feature_set,selector,selector_parameter,branch,branch_kind,reference_model,mean_baseline_macro_f1,mean_macro_f1,sd_macro_f1,mean_delta_macro_f1,improving_folds,mean_priority_recall,mean_delta_priority_recall,mean_balanced_accuracy,mean_accuracy,mean_selected_columns,inner_folds,mean_selected_groups,eligible_to_advance
0,stage_2,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,final_26,none,all,INT_MOTOR_X_COGNITION,interaction,extra_trees,0.6459679450216816,0.6418791222064393,0.03824942129652479,-0.00408882281524241,1,0.7300403225806452,-0.00625,0.6540677803379416,0.682608695652174,46.0,5,46.0,False
0,stage_2,ENG_03,engineering__INT_DURATION_X_MOTOR,engineered_representation,final_26,none,all,INT_DURATION_X_MOTOR,interaction,extra_trees,0.6459679450216816,0.6508908155301978,0.04497647916728652,0.004922870508516142,2,0.7175403225806452,-0.01875,0.6687701612903225,0.6869565217391305,46.0,5,46.0,False
0,stage_2,ENG_04,engineering__INT_MOBILITY_X_POSTURAL_STABILITY,engineered_representation,final_26,none,all,INT_MOBILITY_X_POSTURAL_STABILITY,interaction,extra_trees,0.6459679450216816,0.6498059119203586,0.047950113152217984,0.0038379668986770143,1,0.7237903225806452,-0.0125,0.6647523041474654,0.6869565217391305,46.0,5,46.0,False
0,stage_2,ENG_05,engineering__PCA_PART_I_PATIENT_3_80,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_80,pca,extra_trees,0.6459679450216816,0.6820195905745946,0.04381613946498209,0.03605164555291292,3,0.7550403225806452,0.01875,0.6941868279569892,0.717391304347826,44.0,5,44.0,True
0,stage_2,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_90,pca,extra_trees,0.6459679450216816,0.6641706027342158,0.04900760227376743,0.0182026577125342,3,0.7360887096774194,-0.00020161290322580073,0.6770919738863287,0.7,45.0,5,45.0,True
0,stage_2,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_95,pca,extra_trees,0.6459679450216816,0.6641706027342158,0.04900760227376743,0.0182026577125342,3,0.7360887096774194,-0.00020161290322580073,0.6770919738863287,0.7,45.0,5,45.0,True
1,direct,ENG_01,engineering__INT_GAIT_X_POSTURAL_STABILITY,engineered_representation,final_26,none,all,INT_GAIT_X_POSTURAL_STABILITY,interaction,extra_trees,0.5095183469590421,0.5071724583997452,0.03966161884142414,-0.0023458885592968605,3,0.30826612903225803,0.0,0.5610064585951683,0.6194898441190364,47.8,5,47.8,False
1,direct,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,final_26,none,all,INT_MOTOR_X_COGNITION,interaction,extra_trees,0.5095183469590421,0.5101418682571502,0.03333778661315676,0.0006235212981080762,4,0.2957661290322581,-0.0125,0.5649484980372077,0.6249881908360888,47.8,5,47.8,False
1,direct,ENG_03,engineering__INT_DURATION_X_MOTOR,engineered_representation,final_26,none,all,INT_DURATION_X_MOTOR,interaction,extra_trees,0.5095183469590421,0.5125387531619179,0.04368161299602034,0.003020406202875714,3,0.3084677419354839,0.00020161290322581182,0.5705974724200531,0.6222390174775626,47.8,5,47.8,True
1,direct,ENG_04,engineering__INT_MOBILITY_X_POSTURAL_STABILITY,engineered_representation,final_26,none,all,INT_MOBILITY_X_POSTURAL_STABILITY,interaction,extra_trees,0.5095183469590421,0.5156183763526838,0.035464231756696336,0.006100029393641615,2,0.3270161290322581,0.01875,0.568934188272898,0.6263769485120454,47.8,5,47.8,False
